Date,soy_usd,usdbrl,beta,predicted,residual,z_score,signal,position,days_held
2023-10-09,1264.25,5.145699977874756,0.000360314348631363,5.004684486751368,0.14101549112338763,0.8005172635108534,0,0,0
2023-10-10,1271.5,5.135200023651123,0.0003497174500769131,5.009052069872572,0.12614795377855081,0.7163036452058434,0,0,0
2023-10-11,1252.5,5.051000118255615,0.0003409824885506595,5.004000137386242,0.04699998086937285,0.2669498664712074,0,0,0
2023-10-12,1290.0,5.049600124359131,0.0003423249132646809,5.015815443464467,0.03378468089466402,0.1925761569725108,0,0,0
2023-10-13,1280.25,5.045899868011475,0.0003462232038382725,5.011029525695174,0.03487034231630037,0.19949707293046495,0,0,0
2023-10-16,1286.25,5.048200130462647,0.00035059343069819625,5.011721459294531,0.03647867116811643,0.20930610364371674,0,0,0
2023-10-17,1296.75,5.037600040435791,0.00035709888912372145,5.0134935792263695,0.024106461209421504,0.1390323655312663,0,0,0
2023-10-18,1311.0,5.037399768829346,0.0003654037760547756,5.016662830317227,0.020736938512118996,0.1200459022736314,0,0,0
2023-10-19,1315.5,5.056099891662598,0.0003724486199578901,5.016715030518719,0.03938486114387896,0.2286128870120065,0,0,0
2023-10-20,1302.25,5.062900066375732,0.0003762110191911624,5.010526282366769,0.05237378400896375,0.30501421845541515,0,0,0
2023-10-23,1286.75,5.031300067901611,0.00037636244541342607,5.0041975357739545,0.027102532127656787,0.15812466189653665,0,0,0
2023-10-24,1295.25,5.01230001449585,0.00037910783043567915,5.006603778988349,0.00569623550750098,0.03326869254877481,0,0,0
2023-10-25,1288.25,4.991000175476074,0.00038797591266123715,5.001578236401687,-0.010578060925612753,-0.06208442500460514,0,0,0
2023-10-26,1279.5,4.994699954986572,0.0003985718127393558,4.995356571436532,-0.0006566164499597349,-0.0038744874165023684,0,0,0
2023-10-27,1297.25,4.985300064086914,0.00041033020983905627,4.999392810228862,-0.014092746141947998,-0.08386967360739733,0,0,0
2023-10-30,1282.75,4.952030181884766,0.00042052511245289356,4.990605192473835,-0.03857501058906898,-0.2310807312070602,0,0,0
2023-10-31,1287.0,5.04610013961792,0.0004283738213473019,4.990083522428499,0.05601661718942097,0.33700020805147374,0,0,0
2023-11-01,1291.25,5.03410005569458,0.00042345680796690915,4.99233861365443,0.04176144204015042,0.2514684753326783,0,0,0
2023-11-02,1304.0,4.953700065612793,0.0004197075630884393,4.998048110553544,-0.04434804494075095,-0.26715757059679673,0,0,0
2023-11-03,1327.5,4.952899932861328,0.00042347535504627903,5.006958010886898,-0.0540580780255695,-0.32581246218799714,0,0,0
2023-11-06,1340.5,4.899199962615967,0.0004262299408461124,5.011767266601285,-0.11256730398531811,-0.678462783620009,0,0,0
2023-11-07,1348.75,4.884099960327148,0.0004321342066527098,5.014235699967864,-0.1301357396407159,-0.7836700374416249,0,0,0
2023-11-08,1349.0,4.871500015258789,0.0004378009396061236,5.012953360614676,-0.14145334535588727,-0.8513869230197376,0,0,0
2023-11-09,1327.75,4.909299850463867,0.0004432846911050847,5.002181266006629,-0.09288141554276219,-0.5585095574716291,0,0,0
2023-11-10,1333.5,4.933899879455566,0.00044891672637803156,5.0032510742962195,-0.06935119484065311,-0.4173371147808803,0,0,0
2023-11-13,1368.0,4.893379211425781,0.00044901617825603997,5.0173206847758856,-0.1239414733501043,-0.7499918374070863,0,0,0
2023-11-14,1368.75,4.906199932098389,0.00045214954936618313,5.0160498355488325,-0.10984990345044388,-0.6665504650627598,0,0,0
2023-11-15,1385.0,4.864500045776367,0.00045201693439185926,5.02186347658608,-0.1573634308097125,-0.9594025766731059,0,0,0
2023-11-16,1360.25,4.860899925231934,0.0004563812475094918,5.008577604139038,-0.1476776789071046,-0.9043992479825763,0,0,0
2023-11-17,1340.25,4.862199783325195,0.0004650119735384262,4.9966181455118726,-0.13441836218667724,-0.8302174344902681,0,0,0
2023-11-20,1367.25,4.819177150726318,0.000472233324663842,5.006639905970619,-0.1874627552443009,-1.1695869549668494,0,0,0
2023-11-21,1377.25,4.851799964904785,0.0004775510866180312,5.008962676905564,-0.1571627120007788,-0.9869328672287354,0,0,0
2023-11-22,1356.5,4.8993000984191895,0.0004821900010830842,4.99694498562944,-0.09764488721025089,-0.6159595361608982,0,0,0
2023-11-24,1330.75,4.902500152587891,0.0004850272096390634,4.982567253854095,-0.08006710126620398,-0.5089444224199129,0,0,0
2023-11-27,1329.75,4.900899887084961,0.00048827017025588053,4.980293759997007,-0.07939387291204625,-0.5077971276957446,0,0,0
2023-11-28,1346.5,4.895500183105469,0.0004869062432813279,4.98680327039349,-0.09130308728802117,-0.5902013005550345,0,0,0
2023-11-29,1347.0,4.869800090789795,0.00048552461657856884,4.985502517896245,-0.1157024271064504,-0.7540357632782786,0,0,0
2023-11-30,1342.75,4.904099941253662,0.0004855728582334946,4.982079236118903,-0.07797929486524069,-0.5097935244673466,0,0,0
2023-12-01,1325.0,4.923099994659424,0.0004889523871213063,4.972172614352817,-0.04907261969339327,-0.32133408633780247,0,0,0
2023-12-04,1306.25,4.902159214019775,0.0004906876951681541,4.961974956800751,-0.05981574278097579,-0.39242526071220724,0,0,0
2023-12-05,1305.5,4.9430999755859375,0.0004933799601008815,4.96027560351292,-0.01717562792698235,-0.1130068718989761,0,0,0
2023-12-06,1295.5,4.927700042724609,0.0004907120318928783,4.954637456845014,-0.026937414120404846,-0.17817007310709512,0,0,0
2023-12-07,1311.75,4.901199817657471,0.0004878324872542575,4.962059776252964,-0.060859958595493424,-0.40383796494902774,0,0,0
2023-12-08,1304.0,4.910099983215332,0.00048637594084680323,4.957584060727124,-0.0474840775117924,-0.31566845857973247,0,0,0
2023-12-11,1336.0,4.893286228179932,0.00048376657039050447,4.972470346054072,-0.07918411787414037,-0.5278130655400806,0,0,0
2023-12-12,1323.75,4.936699867248535,0.00048346431763866566,4.965448384277467,-0.028748517028931886,-0.19222566819472167,0,0,0
2023-12-13,1307.5,4.964499950408936,0.00047670888722696004,4.95713408892987,0.007365861479066815,0.04959993289244753,0,0,0
2023-12-14,1314.0,4.918399810791016,0.00046850289460021095,4.960139570659211,-0.04173975986819567,-0.282711191096802,0,0,0
2023-12-15,1315.75,4.914599895477295,0.0004643586792851598,4.960261139466406,-0.045661243989110645,-0.31091219872335757,0,0,0
2023-12-18,1327.0,4.919657230377197,0.0004585181778198783,4.9647491742172685,-0.0450919438400712,-0.30916939153840534,0,0,0
2023-12-19,1312.5,4.895899772644043,0.0004548994869891276,4.957188452938614,-0.06128868029457113,-0.4232991209370918,0,0,0
2023-12-20,1308.25,4.866499900817871,0.0004505214402531897,4.954461789502536,-0.08796188868466448,-0.6112487120869264,0,0,0
2023-12-21,1297.25,4.914599895477295,0.00045022788119899597,4.948525471725632,-0.03392557624833703,-0.23620871956370926,0,0,0
2023-12-22,1299.75,4.881800174713135,0.0004479611252399248,4.949085408934964,-0.06728523422182953,-0.4698239139677934,0,0,0
2023-12-26,1313.25,4.869743824005127,0.00044773468123864436,4.954342478182054,-0.08459865417692747,-0.5915353815410123,0,0,0
2023-12-27,1316.75,4.813499927520752,0.000446000825030737,4.954994689255281,-0.14149476173452946,-0.992116551620699,0,0,0
2023-12-28,1305.25,4.826099872589111,0.00044165326045124317,4.948770725099723,-0.12267085251061172,-0.8639163678210895,0,0,0
2023-12-29,1293.5,4.850200176239014,0.00043778686191290375,4.94264870405121,-0.0924485278121967,-0.6535112644192076,0,0,0
2024-01-02,1274.0,4.852399826049805,0.00043073207746869934,4.933759637700356,-0.08135981165055117,-0.5780865459168192,0,0,0
2024-01-03,1269.5,4.922500133514404,0.00042421876150526794,4.9310956537694395,-0.008595520255035183,-0.061738563605448646,0,0,0
2024-01-04,1262.0,4.9191999435424805,0.00041022125535265607,4.928152961002461,-0.008953017459980117,-0.06575910004458278,0,0,0
2024-01-05,1249.75,4.895599842071533,0.0003998413224630885,4.9231025116528,-0.027502669581267014,-0.20594324865526273,0,0,0
2024-01-08,1239.5,4.8606672286987305,0.00038787334402412863,4.919640379176184,-0.05897315047745355,-0.44696052357957217,0,0,0
2024-01-09,1241.5,4.86899995803833,0.0003836638823737928,4.920079106549345,-0.051079148511014694,-0.38882290460927493,0,0,0
2024-01-10,1228.75,4.905099868774414,0.0003767331479144858,4.915307791854405,-0.010207923079990522,-0.07816768399781891,0,0,0
2024-01-11,1231.25,4.89139986038208,0.00036886250025509643,4.916895771426169,-0.025495911044089326,-0.1959463265953282,0,0,0
2024-01-12,1205.75,4.869699954986572,0.0003634651066131444,4.907944178844736,-0.03824422385816373,-0.29450828285959607,0,0,0
2024-01-16,1227.25,4.862199783325195,0.00036214969857995807,4.915523935542916,-0.05332415221772102,-0.41086971314612014,0,0,0
2024-01-17,1205.75,4.924900054931641,0.00035919251564270246,4.907640802754516,0.01725925217712465,0.13315971159653525,0,0,0
2024-01-18,1213.5,4.934000015258789,0.0003534442306599083,4.911270147684923,0.02272986757386608,0.17548799915739977,0,0,0
2024-01-19,1213.25,4.92609977722168,0.00034313321343616205,4.9125414330376875,0.013558344183992155,0.10502811163960786,0,0,0
2024-01-22,1224.25,4.904642105102539,0.00033457049177668905,4.917236744864724,-0.012594639762184556,-0.09786421379280673,0,0,0
2024-01-23,1239.5,4.98829984664917,0.0003276077995795004,4.922599257365073,0.06570058928409672,0.5130076953648942,0,0,0
2024-01-24,1240.25,4.952199935913086,0.0003152607545659357,4.924249383415418,0.027950552497667758,0.2192314680798868,0,0,0
2024-01-25,1223.0,4.932499885559082,0.00030744488277858995,4.919757114476272,0.0127427710828103,0.10015440331558093,0,0,0
2024-01-26,1209.25,4.915800094604492,0.00030324279780364173,4.916124445720611,-0.0003243511161183932,-0.0025504050551064597,0,0,0
2024-01-29,1194.25,4.913599967956543,0.0003005747619239202,4.911886788691835,0.0017131792647075983,0.013476094841887125,0,0,0
2024-01-30,1218.75,4.950200080871582,0.00029491819757330073,4.919873507132666,0.03032657373891645,0.23881074065738495,0,0,0
2024-01-31,1222.25,4.950300216674805,0.00028658972341436006,4.922037039871607,0.028263176803197787,0.22282332353093207,0,0,0
2024-02-01,1203.25,4.951900005340576,0.00028113755638896055,4.917468285635794,0.03443171970478254,0.2715725742357518,0,0,0
2024-02-02,1188.5,4.914999961853027,0.00027592893918735407,4.914334024584306,0.0006659372687209952,0.005252908371044852,0,0,0
2024-02-05,1196.25,4.932938098907471,0.0002735152717465639,4.916777813666096,0.016160285241374694,0.12749802642813915,0,0,0
2024-02-06,1199.5,4.949943065643311,0.0002643993194781115,4.918862096793964,0.031080968849347634,0.24585300731056908,0,0,0
2024-02-07,1189.0,4.962299823760986,0.0002545768608579118,4.9175670927316855,0.044732731029300865,0.3547228694606069,0,0,0
2024-02-08,1193.5,4.969299793243408,0.00023984409683240726,4.92087094262579,0.04842885061761848,0.38606331337753824,0,0,0
2024-02-09,1183.5,4.991899967193604,0.00022535441298685423,4.920753329904566,0.07114663728903814,0.5699582234024405,0,0,0
2024-02-12,1193.0,4.953100204467773,0.00020149935294426483,4.926523010028047,0.02657719443972617,0.21511504553910504,0,0,0
2024-02-13,1186.25,4.952199935913086,0.00018569200831855567,4.927466814613842,0.024733121299243876,0.20143184922379162,0,0,0
2024-02-14,1170.5,4.952000141143799,0.00017352667547062715,4.926510488460808,0.025489652682990638,0.20834926374891707,0,0,0
2024-02-15,1162.25,4.968299865722656,0.00015975771759106885,4.92732752517586,0.040972340546796104,0.33676714633177623,0,0,0
2024-02-16,1172.25,4.972400188446045,0.00014291231601070974,4.931587495734431,0.04081269271161414,0.3378950185626713,0,0,0
2024-02-20,1179.0,4.956399917602539,0.00012606420936197484,4.935068817436733,0.021331100165806305,0.1779309035633909,0,0,0
2024-02-21,1160.75,4.926400184631348,0.00011209070422538527,4.935077510510239,-0.008677325878891473,-0.07272987150132547,0,0,0
2024-02-22,1147.75,4.934899806976318,0.0001007533335432379,4.935364887265389,-0.0004650802890706629,-0.003918056662684376,0,0,0
2024-02-23,1133.0,4.962399959564209,8.987406060768249e-05,4.935745693468248,0.026654266095961,0.22556645870841385,0,0,0
2024-02-26,1136.0,4.993500232696533,7.770948198609903e-05,4.938287444124354,0.05521278857217915,0.469061834795591,0,0,0
2024-02-27,1131.25,4.978899955749512,5.969932369365381e-05,4.941420434937623,0.03747952081188899,0.3209893297406637,0,0,0
2024-02-28,1134.0,4.932400226593018,4.5799015038123266e-05,4.94400182339476,-0.011601596801741998,-0.10017778985641616,0,0,0
2024-02-29,1128.25,4.967299938201904,3.2950601994667644e-05,4.945618521025958,0.021681417175946294,0.1893809835153792,0,0,0
2024-03-01,1143.0,4.969799995422363,1.891840478311354e-05,4.948388225329359,0.0214117700930041,0.1884267515356757,0,0,0
2024-03-04,1147.0,4.952700138092041,2.7388786369574184e-06,4.951031036212234,0.0016691018798073998,0.01482669074350597,0,0,0
2024-03-05,1140.75,4.944900035858154,-1.2792716376531249e-05,4.953442604366382,-0.008542568508227433,-0.07660820720143131,0,0,0
2024-03-06,1140.25,4.957099914550781,-2.4009323547613424e-05,4.955037515953643,0.002062398597137971,0.018621299825347305,0,0,0
2024-03-07,1157.0,4.943600177764893,-3.8553010538232845e-05,4.956560921772594,-0.012960744007701308,-0.118193588134147,0,0,0
2024-03-08,1170.5,4.933800220489502,-4.914753202416053e-05,4.95713124144853,-0.02333102095902806,-0.2142326097422844,0,0,0
2024-03-11,1165.0,4.977540016174316,-5.992052547383949e-05,4.958441926222044,0.0190980899522728,0.17686045489185606,0,0,0
2024-03-12,1182.0,4.977399826049805,-7.514673019971969e-05,4.95897682331008,0.018423002739724303,0.17292094906593192,0,0,0
2024-03-13,1181.75,4.968699932098389,-9.19718168700713e-05,4.9606673598796664,0.008032572218722223,0.0767217765099659,0,0,0
2024-03-14,1180.75,4.969200134277344,-0.00010758589574781608,4.962146630792539,0.007053503484804935,0.06867333844388354,0,0,0
2024-03-15,1198.25,4.992700099945068,-0.00012537586869674087,4.961524376979016,0.031175722966052533,0.3112866016962632,0,0,0
