Date,soy_usd,usdbrl
2018-04-03,1038.0,3.3094000816345215
2018-04-04,1015.25,3.339400053024292
2018-04-05,1031.25,3.327699899673462
2018-04-06,1033.75,3.341599941253662
2018-04-09,1047.0,3.367500066757202
2018-04-10,1050.0,3.4210000038146973
2018-04-11,1047.75,3.4072999954223633
2018-04-12,1060.75,3.3731000423431396
2018-04-13,1054.25,3.4110000133514404
2018-04-16,1042.0,3.424299955368042
2018-04-17,1046.0,3.416100025177002
2018-04-18,1041.75,3.4058001041412354
2018-04-19,1037.25,3.3770999908447266
2018-04-20,1028.75,3.382699966430664
2018-04-23,1020.75,3.4137001037597656
2018-04-24,1022.25,3.448899984359741
2018-04-25,1027.5,3.4714999198913574
2018-04-26,1028.0,3.4809000492095947
2018-04-27,1045.0,3.4742000102996826
2018-04-30,1037.75,3.4581000804901123
2018-05-01,1042.5,3.5058000087738037
2018-05-02,1032.75,3.5060999393463135
2018-05-03,1043.25,3.5495998859405518
2018-05-04,1027.25,3.526599884033203
2018-05-07,1002.25,3.5255000591278076
2018-05-08,1011.25,3.5492000579833984
2018-05-09,1007.25,3.5618999004364014
2018-05-10,1013.25,3.5903000831604004
2018-05-11,994.75,3.549499988555908
2018-05-14,1013.0,3.6029000282287598
2018-05-15,1018.75,3.6215999126434326
2018-05-16,999.75,3.648699998855591
2018-05-17,995.0,3.6744000911712646
2018-05-18,998.5,3.6951000690460205
2018-05-21,1025.25,3.7383999824523926
2018-05-22,1030.5,3.6756999492645264
2018-05-23,1039.25,3.6459999084472656
2018-05-24,1035.75,3.6256000995635986
2018-05-25,1041.5,3.648099899291992
2018-05-29,1030.5,3.7342000007629395
2018-05-30,1023.0,3.724100112915039
2018-05-31,1018.5,3.722100019454956
2018-06-01,1021.25,3.7219998836517334
2018-06-04,1001.75,3.7616000175476074
2018-06-05,1001.25,3.744499921798706
2018-06-06,994.25,3.80430006980896
2018-06-07,974.25,3.843400001525879
2018-06-08,969.25,3.900700092315674
2018-06-11,953.75,3.704900026321411
2018-06-12,954.0,3.7088000774383545
2018-06-13,936.0,3.7149999141693115
2018-06-14,927.25,3.7188000679016113
2018-06-15,905.5,3.803999900817871
2018-06-18,908.5,3.7286999225616455
2018-06-19,889.0,3.7462000846862793
2018-06-20,889.5,3.744999885559082
2018-06-21,880.5,3.7690999507904053
2018-06-22,894.5,3.7651000022888184
2018-06-25,874.5,3.78629994392395
2018-06-26,867.25,3.775099992752075
2018-06-27,867.5,3.795799970626831
2018-06-28,861.25,3.860100030899048
2018-06-29,858.5,3.859499931335449
2018-07-02,848.5,3.8756000995635986
2018-07-03,844.0,3.912600040435791
2018-07-05,835.5,3.9110000133514404
2018-07-06,874.0,3.931299924850464
2018-07-09,851.75,3.8659000396728516
2018-07-10,852.25,3.871299982070923
2018-07-11,829.75,3.8150999546051025
2018-07-12,830.0,3.8761000633239746
2018-07-13,814.0,3.88070011138916
2018-07-16,829.5,3.849400043487549
2018-07-17,839.5,3.8559999465942383
2018-07-18,842.25,3.835900068283081
2018-07-19,846.0,3.8492000102996826
2018-07-20,849.75,3.8285000324249268
2018-07-23,847.75,3.7708001136779785
2018-07-24,858.0,3.780400037765503
2018-07-25,860.75,3.7460999488830566
2018-07-26,861.25,3.6863999366760254
2018-07-27,870.5,3.74429988861084
2018-07-30,875.0,3.7111001014709473
2018-07-31,903.75,3.728100061416626
2018-08-01,886.75,3.753000020980835
2018-08-02,882.5,3.746999979019165
2018-08-03,886.25,3.7483999729156494
2018-08-06,877.25,3.7023000717163086
2018-08-07,889.25,3.734499931335449
2018-08-08,893.75,3.750499963760376
2018-08-09,887.75,3.7701001167297363
2018-08-10,846.0,3.7995998859405518
2018-08-13,853.5,3.8654000759124756
2018-08-14,864.5,3.881999969482422
2018-08-15,857.5,3.8643999099731445
2018-08-16,885.5,3.900599956512451
2018-08-17,881.5,3.903899908065796
2018-08-20,881.75,3.9098000526428223
2018-08-21,874.5,3.9660000801086426
2018-08-22,858.25,4.048500061035156
2018-08-23,842.0,4.036900043487549
2018-08-24,842.0,4.112299919128418
2018-08-27,834.75,4.102799892425537
2018-08-28,820.5,4.077499866485596
2018-08-29,823.25,4.133900165557861
2018-08-30,819.5,4.105500221252441
2018-08-31,833.0,4.148600101470947
2018-09-04,832.0,4.154799938201904
2018-09-05,825.5,4.15369987487793
2018-09-06,826.75,4.143099784851074
2018-09-07,832.0,4.057300090789795
2018-09-10,833.5,4.043799877166748
2018-09-11,820.25,4.08459997177124
2018-09-12,829.0,4.151599884033203
2018-09-13,822.75,4.159800052642822
2018-09-14,821.5,4.204999923706055
2018-09-17,823.5,4.171999931335449
2018-09-18,814.0,4.1321001052856445
2018-09-19,830.0,4.158400058746338
2018-09-20,850.25,4.130300045013428
2018-09-21,847.25,4.076000213623047
2018-09-24,841.0,4.050000190734863
2018-09-25,845.75,4.091300010681152
2018-09-26,850.0,4.073599815368652
2018-09-27,855.0,4.030799865722656
2018-09-28,845.5,4.01200008392334
2018-10-01,857.75,4.052700042724609
2018-10-02,866.0,4.01639986038208
2018-10-03,861.5,3.939500093460083
2018-10-04,859.25,3.900399923324585
2018-10-05,869.0,3.8738999366760254
2018-10-08,869.75,3.8357999324798584
2018-10-09,863.0,3.7771999835968018
2018-10-10,852.25,3.7147998809814453
2018-10-11,858.25,3.7548000812530518
2018-10-12,867.5,3.7815001010894775
2018-10-15,891.5,3.781599998474121
2018-10-16,884.75,3.7339000701904297
2018-10-17,885.75,3.723599910736084
2018-10-18,863.5,3.686199903488159
2018-10-19,856.75,3.7202999591827393
2018-10-22,858.5,3.710900068283081
2018-10-23,857.5,3.682300090789795
2018-10-24,850.25,3.6923999786376953
2018-10-25,841.75,3.731100082397461
2018-10-26,845.0,3.704900026321411
2018-10-29,839.0,3.6415998935699463
2018-10-30,833.5,3.7158000469207764
2018-10-31,839.0,3.6946001052856445
2018-11-01,869.0,3.7207000255584717
2018-11-02,875.25,3.6949000358581543
2018-11-05,873.0,3.700000047683716
2018-11-06,872.0,3.724600076675415
2018-11-07,867.75,3.7599000930786133
2018-11-08,867.5,3.7304000854492188
2018-11-09,875.25,3.759200096130371
2018-11-12,871.75,3.7293999195098877
2018-11-13,867.25,3.766400098800659
2018-11-14,870.5,3.8013999462127686
2018-11-15,888.75,3.782399892807007
2018-11-16,892.25,3.782399892807007
2018-11-19,873.75,3.742500066757202
2018-11-20,881.0,3.7544000148773193
2018-11-21,883.0,3.75570011138916
2018-11-23,881.0,3.803100109100342
2018-11-26,862.25,3.6730000972747803
2018-11-27,875.5,3.93969988822937
2018-11-28,890.5,3.873500108718872
2018-11-29,887.25,3.8492000102996826
2018-11-30,894.75,3.8510000705718994
2018-12-03,905.75,3.8652000427246094
2018-12-04,911.75,3.8408000469207764
2018-12-06,909.5,3.8673999309539795
2018-12-07,916.75,3.8777999877929688
2018-12-10,909.75,3.9058001041412354
2018-12-11,915.0,3.9166998863220215
2018-12-12,920.0,3.902600049972534
2018-12-13,907.0,3.854099988937378
2018-12-14,900.5,3.890700101852417
2018-12-17,904.75,3.9154999256134033
2018-12-18,907.75,3.897599935531616
2018-12-19,900.0,3.910900115966797
2018-12-20,893.5,3.896199941635132
2018-12-21,884.75,3.838900089263916
2018-12-24,884.0,3.843400001525879
2018-12-26,870.0,3.9028000831604004
2018-12-27,869.0,3.920599937438965
2018-12-28,882.75,3.871500015258789
2018-12-31,882.5,3.8742001056671143
2019-01-02,894.75,3.8798999786376953
2019-01-03,900.25,3.78629994392395
2019-01-04,909.5,3.7551000118255615
2019-01-07,912.25,3.6612000465393066
2019-01-08,906.25,3.734100103378296
2019-01-09,911.5,3.712399959564209
2019-01-10,895.5,3.680000066757202
2019-01-11,899.25,3.707900047302246
2019-01-14,890.75,3.659600019454956
2019-01-15,893.25,3.697499990463257
2019-01-16,894.5,3.716399908065796
2019-01-17,907.75,3.734299898147583
2019-01-18,916.75,3.7488999366760254
2019-01-22,909.25,3.7513999938964844
2019-01-23,915.0,3.812000036239624
2019-01-24,916.0,3.7623000144958496
2019-01-25,925.25,3.7697999477386475
2019-01-28,923.25,3.7695999145507812
2019-01-29,919.0,3.7595999240875244
2019-01-30,921.0,3.7184998989105225
2019-01-31,915.25,3.6814000606536865
2019-02-01,917.75,3.6428000926971436
2019-02-04,918.5,3.6572999954223633
2019-02-05,920.25,3.6670000553131104
2019-02-06,921.75,3.668299913406372
2019-02-07,913.25,3.694700002670288
2019-02-08,914.5,3.714900016784668
2019-02-11,905.0,3.728600025177002
2019-02-12,917.5,3.755199909210205
2019-02-13,916.5,3.7079999446868896
2019-02-14,903.5,3.753200054168701
2019-02-15,907.5,3.7219998836517334
2019-02-19,900.75,3.7316999435424805
2019-02-20,902.5,3.7219998836517334
2019-02-21,911.0,3.7239999771118164
2019-02-22,910.25,3.7664999961853027
2019-02-25,911.75,3.746299982070923
2019-02-26,903.75,3.7504000663757324
2019-02-27,903.5,3.7471001148223877
2019-02-28,897.5,3.727299928665161
2019-03-01,899.25,3.747499942779541
2019-03-04,903.25,3.721400022506714
2019-03-05,901.25,3.7741000652313232
2019-03-06,889.75,3.774399995803833
2019-03-07,890.75,3.8368000984191895
2019-03-08,883.75,3.86929988861084
2019-03-11,877.75,3.8134000301361084
2019-03-12,884.75,3.8373000621795654
2019-03-13,889.0,3.8115999698638916
2019-03-14,889.5,3.8132998943328857
2019-03-15,909.25,3.8405001163482666
2019-03-18,905.75,3.812999963760376
2019-03-19,904.0,3.7899999618530273
2019-03-20,906.0,3.7876999378204346
2019-03-21,910.5,3.774199962615967
2019-03-22,903.75,3.7909998893737793
2019-03-25,906.5,3.9059998989105225
2019-03-26,900.75,3.853600025177002
2019-03-27,887.5,3.875
2019-03-28,889.5,3.9881999492645264
2019-03-29,884.25,3.897700071334839
2019-04-01,895.5,3.922499895095825
2019-04-02,900.0,3.8485000133514404
2019-04-03,898.75,3.852299928665161
2019-04-04,906.5,3.868299961090088
2019-04-05,899.0,3.8559000492095947
2019-04-08,898.75,3.874000072479248
2019-04-09,898.75,3.8482000827789307
2019-04-10,902.0,3.8480000495910645
2019-04-11,895.25,3.8239998817443848
2019-04-12,895.25,3.855799913406372
2019-04-15,898.75,3.8803000450134277
2019-04-16,888.0,3.8703999519348145
2019-04-17,879.0,3.9038000106811523
2019-04-18,880.5,3.9367001056671143
2019-04-22,877.0,3.934499979019165
2019-04-23,862.0,3.9340999126434326
2019-04-24,855.25,3.918299913406372
2019-04-25,859.25,3.9895999431610107
2019-04-26,853.75,3.952699899673462
2019-04-29,847.5,3.9291999340057373
2019-04-30,841.25,3.9442999362945557
2019-05-01,839.5,3.9168999195098877
2019-05-02,830.5,3.919300079345703
2019-05-03,829.5,3.966200113296509
2019-05-06,817.5,3.9365999698638916
2019-05-07,817.75,3.9681999683380127
2019-05-08,814.25,3.9686999320983887
2019-05-09,800.25,3.926300048828125
2019-05-10,797.0,3.9453999996185303
2019-05-13,791.0,3.959700107574463
2019-05-14,817.75,3.990499973297119
2019-05-15,835.5,3.975100040435791
2019-05-16,839.75,3.9999001026153564
2019-05-17,821.75,4.046199798583984
2019-05-20,831.75,4.097400188446045
2019-05-21,822.0,4.094900131225586
2019-05-23,821.5,4.036799907684326
2019-05-24,829.75,4.038700103759766
2019-05-28,856.0,4.042099952697754
2019-05-29,872.0,4.023600101470947
2019-05-30,889.0,3.973400115966797
2019-05-31,877.75,3.9800000190734863
2019-06-03,879.0,3.9242000579833984
2019-06-04,881.75,3.8840999603271484
2019-06-05,869.75,3.853600025177002
2019-06-06,868.75,3.8794000148773193
2019-06-07,856.25,3.8784000873565674
2019-06-10,858.5,3.876499891281128
2019-06-11,859.25,3.884500026702881
2019-06-12,878.0,3.85509991645813
2019-06-13,888.0,3.8659000396728516
2019-06-14,896.75,3.8482000827789307
2019-06-17,912.75,3.8945000171661377
2019-06-18,913.5,3.88700008392334
2019-06-19,903.25,3.859499931335449
2019-06-20,915.5,3.835400104522705
2019-06-21,902.75,3.8376998901367188
2019-06-24,909.0,3.820499897003174
2019-06-25,903.5,3.8255999088287354
2019-06-26,894.25,3.8454999923706055
2019-06-27,887.75,3.842900037765503
2019-06-28,899.75,3.815999984741211
2019-07-01,885.5,3.8494999408721924
2019-07-02,876.25,3.839600086212158
2019-07-03,885.25,3.843899965286255
2019-07-05,872.25,3.800800085067749
2019-07-08,875.25,3.8190999031066895
2019-07-09,882.75,3.799099922180176
2019-07-10,893.0,3.7990000247955322
2019-07-11,896.25,3.7502999305725098
2019-07-12,906.75,3.7548000812530518
2019-07-15,901.75,3.7344000339508057
2019-07-16,887.75,3.753700017929077
2019-07-17,882.5,3.767199993133545
2019-07-18,881.25,3.7618000507354736
2019-07-19,901.5,3.717400074005127
2019-07-22,888.25,3.7458999156951904
2019-07-23,885.75,3.739799976348877
2019-07-24,891.0,3.77239990234375
2019-07-25,882.5,3.7713000774383545
2019-07-26,883.25,3.7751998901367188
2019-07-29,885.75,3.7734999656677246
2019-07-30,878.75,3.780100107192993
2019-07-31,864.0,3.789299964904785
2019-08-01,847.0,3.8117001056671143
2019-08-02,850.25,3.8373000621795654
2019-08-05,850.25,3.8838999271392822
2019-08-06,847.75,3.973099946975708
2019-08-07,848.75,3.958699941635132
2019-08-08,865.0,3.967400074005127
2019-08-09,873.75,3.91759991645813
2019-08-12,861.5,3.940200090408325
2019-08-13,872.0,3.9839000701904297
2019-08-14,861.0,3.962399959564209
2019-08-15,858.0,4.050300121307373
2019-08-16,867.25,3.9900999069213867
2019-08-19,854.0,4.0046000480651855
2019-08-20,855.75,4.073200225830078
2019-08-21,860.5,4.051700115203857
2019-08-22,856.0,4.02400016784668
2019-08-23,843.25,4.067999839782715
2019-08-26,853.75,4.126200199127197
2019-08-27,846.25,4.151500225067139
2019-08-28,852.75,4.122799873352051
2019-08-29,856.25,4.167699813842773
2019-08-30,857.0,4.168099880218506
2019-09-03,856.5,4.1844000816345215
2019-09-04,862.5,4.16510009765625
2019-09-05,849.75,4.093200206756592
2019-09-06,845.0,4.105999946594238
2019-09-09,845.0,4.061299800872803
2019-09-10,859.25,4.093400001525879
2019-09-11,854.0,4.079500198364258
2019-09-12,883.0,4.064199924468994
2019-09-13,884.75,4.058899879455566
2019-09-16,900.0,4.0854997634887695
2019-09-17,893.75,4.0792999267578125
2019-09-18,888.75,4.076000213623047
2019-09-19,893.0,4.1072998046875
2019-09-20,882.75,4.166600227355957
2019-09-23,892.5,4.1483001708984375
2019-09-24,894.25,4.161499977111816
2019-09-25,889.25,4.1616997718811035
2019-09-26,888.5,4.14709997177124
2019-09-27,883.0,4.1691999435424805
2019-09-30,906.0,4.157100200653076
2019-10-01,919.5,4.154799938201904
2019-10-02,913.75,4.154600143432617
2019-10-03,911.75,4.1244001388549805
2019-10-04,916.25,4.082900047302246
2019-10-07,915.25,4.054599761962891
2019-10-08,920.5,4.105100154876709
2019-10-09,923.75,4.09089994430542
2019-10-10,923.5,4.10830020904541
2019-10-11,936.0,4.108399868011475
2019-10-14,940.5,4.108500003814697
2019-10-15,934.0,4.123700141906738
2019-10-16,928.0,4.178599834442139
2019-10-17,931.5,4.148600101470947
2019-10-18,934.0,4.161099910736084
2019-10-21,933.25,4.111100196838379
2019-10-22,934.0,4.1247639656066895
2019-10-23,933.75,4.078400135040283
2019-10-24,933.25,4.033100128173828
2019-10-25,920.25,4.039299964904785
2019-10-28,920.75,4.002900123596191
2019-10-29,918.25,3.988800048828125
2019-10-30,916.0,3.9967000484466553
2019-10-31,916.75,3.9862000942230225
2019-11-01,924.25,4.015999794006348
2019-11-04,925.75,3.9893999099731445
2019-11-05,921.75,4.010799884796143
2019-11-06,915.0,3.992000102996826
2019-11-07,925.0,4.082300186157227
2019-11-08,919.5,4.0995001792907715
2019-11-11,905.0,4.133399963378906
2019-11-12,905.75,4.151299953460693
2019-11-13,902.5,4.167900085449219
2019-11-14,900.25,4.168600082397461
2019-11-15,918.25,4.194300174713135
2019-11-18,910.25,4.194799900054932
2019-11-19,911.5,4.216400146484375
2019-11-20,905.0,4.191699981689453
2019-11-21,901.0,4.195000171661377
2019-11-22,897.0,4.191699981689453
2019-11-25,892.5,4.195000171661377
2019-11-26,884.25,4.225399971008301
2019-11-27,882.0,4.231800079345703
2019-11-29,876.75,4.188000202178955
2019-12-02,870.5,4.236100196838379
2019-12-03,871.0,4.222300052642822
2019-12-04,878.0,4.203999996185303
2019-12-05,884.25,4.206099987030029
2019-12-06,889.5,4.184599876403809
2019-12-09,897.25,4.118899822235107
2019-12-10,901.25,4.14109992980957
2019-12-11,893.5,4.144599914550781
2019-12-12,898.25,4.123700141906738
2019-12-13,907.5,4.087247848510742
2019-12-16,922.0,4.0858001708984375
2019-12-17,928.75,4.0619001388549805
2019-12-18,928.5,4.070199966430664
2019-12-19,924.5,4.059662818908691
2019-12-20,928.25,4.06879997253418
2019-12-23,934.0,4.079899787902832
2019-12-24,936.5,4.081999778747559
2019-12-26,937.75,4.083000183105469
2019-12-27,929.5,4.054699897766113
2019-12-30,939.5,4.022299766540527
2019-12-31,943.0,4.015710830688477
2020-01-02,944.25,4.016300201416016
2020-01-03,930.5,4.023399829864502
2020-01-06,932.75,4.057000160217285
2020-01-07,935.0,4.060400009155273
2020-01-08,938.25,4.066199779510498
2020-01-09,933.75,4.06279993057251
2020-01-10,935.0,4.092100143432617
2020-01-13,929.25,4.070499897003174
2020-01-14,928.5,4.1458001136779785
2020-01-15,928.75,4.13129997253418
2020-01-16,924.0,4.174200057983398
2020-01-17,929.75,4.183599948883057
2020-01-21,916.0,4.188499927520752
2020-01-22,913.75,4.210899829864502
2020-01-23,909.5,4.181300163269043
2020-01-24,902.0,4.169099807739258
2020-01-27,897.25,4.1595001220703125
2020-01-28,895.0,4.206099987030029
2020-01-29,893.0,4.193399906158447
2020-01-30,876.25,4.228899955749512
2020-01-31,872.5,4.242199897766113
2020-02-03,877.0,4.282599925994873
2020-02-04,879.5,4.246799945831299
2020-02-05,880.0,4.253699779510498
2020-02-06,881.0,4.23360013961792
2020-02-07,882.0,4.280799865722656
2020-02-10,884.25,4.320400238037109
2020-02-11,884.75,4.320974826812744
2020-02-12,892.5,4.327530860900879
2020-02-13,896.25,4.354499816894531
2020-02-14,893.75,4.346766948699951
2020-02-18,892.25,4.326499938964844
2020-02-19,897.25,4.354800224304199
2020-02-20,892.75,4.363999843597412
2020-02-21,890.5,4.392300128936768
2020-02-24,874.25,4.389800071716309
2020-02-25,879.0,4.386600017547607
2020-02-26,881.0,4.3867998123168945
2020-02-27,886.25,4.449100017547607
2020-02-28,883.5,4.484799861907959
2020-03-02,890.5,4.441299915313721
2020-03-03,893.0,4.472400188446045
2020-03-04,898.75,4.513199806213379
2020-03-05,889.0,4.583399772644043
2020-03-06,883.25,4.606200218200684
2020-03-09,863.5,4.589799880981445
2020-03-10,873.0,4.722899913787842
2020-03-11,867.75,4.642099857330322
2020-03-12,855.0,4.813799858093262
2020-03-13,846.75,4.790200233459473
2020-03-16,821.75,4.85260009765625
2020-03-17,824.25,4.999000072479248
2020-03-18,825.5,5.009699821472168
2020-03-19,843.25,5.103961944580078
2020-03-20,862.5,5.094200134277344
2020-03-23,884.0,5.045499801635742
2020-03-24,886.75,5.14169979095459
2020-03-25,881.5,5.098100185394287
2020-03-26,880.25,5.033699989318848
2020-03-27,881.5,5.022600173950195
2020-03-30,882.25,5.104629039764404
2020-03-31,886.0,5.192699909210205
2020-04-01,862.75,5.203499794006348
2020-04-02,858.75,5.248199939727783
2020-04-03,854.25,5.255300045013428
2020-04-06,855.5,5.348499774932861
2020-04-07,854.75,5.285299777984619
2020-04-08,854.5,5.221700191497803
2020-04-09,863.5,5.123499870300293
2020-04-13,854.25,5.105500221252441
2020-04-14,847.0,5.198500156402588
2020-04-15,842.0,5.1620001792907715
2020-04-16,836.75,5.236999988555908
2020-04-17,832.5,5.230899810791016
2020-04-20,826.5,5.232699871063232
2020-04-21,830.75,5.315400123596191
2020-04-22,834.75,5.315000057220459
2020-04-23,839.25,5.456900119781494
2020-04-24,832.25,5.533100128173828
2020-04-27,829.0,5.5725998878479
2020-04-28,826.0,5.652599811553955
2020-04-29,831.75,5.497399806976318
2020-04-30,850.25,5.334799766540527
2020-05-01,847.25,5.486000061035156
2020-05-04,834.0,5.4770002365112305
2020-05-05,838.25,5.540599822998047
2020-05-06,830.5,5.578100204467773
2020-05-07,841.5,5.715199947357178
2020-05-08,848.75,5.828719139099121
2020-05-11,852.25,5.4770002365112305
2020-05-12,849.25,5.8171000480651855
2020-05-13,836.0,5.884799957275391
2020-05-14,835.25,5.88640022277832
2020-05-15,838.5,5.8094000816345215
2020-05-18,845.0,5.855199813842773
2020-05-19,842.5,5.718999862670898
2020-05-20,846.75,5.755199909210205
2020-05-21,835.0,5.690499782562256
2020-05-22,833.25,5.5524001121521
2020-05-26,847.0,5.443399906158447
2020-05-27,848.5,5.343999862670898
2020-05-28,847.0,5.27269983291626
2020-05-29,840.75,5.403600215911865
2020-06-01,840.5,5.334799766540527
2020-06-02,850.5,5.366499900817871
2020-06-03,857.5,5.1992998123168945
2020-06-04,867.75,5.061600208282471
2020-06-05,867.75,5.117199897766113
2020-06-08,864.75,4.959499835968018
2020-06-09,863.25,4.821599960327148
2020-06-10,865.5,4.898399829864502
2020-06-11,866.0,4.9721999168396
2020-06-12,871.25,4.974999904632568
2020-06-15,869.0,5.047800064086914
2020-06-16,867.0,5.153206825256348
2020-06-17,871.25,5.243599891662598
2020-06-18,873.0,5.22790002822876
2020-06-19,876.5,5.377200126647949
2020-06-22,876.25,5.309999942779541
2020-06-23,875.0,5.2519001960754395
2020-06-24,870.75,5.151000022888184
2020-06-25,869.25,5.34660005569458
2020-06-26,865.0,5.359499931335449
2020-06-29,866.5,5.480899810791016
2020-06-30,884.25,5.402100086212158
2020-07-01,893.75,5.461699962615967
2020-07-02,892.5,5.316199779510498
2020-07-06,898.5,5.311399936676025
2020-07-07,895.25,5.354300022125244
2020-07-08,894.75,5.377799987792969
2020-07-09,898.25,5.342599868774414
2020-07-10,891.5,5.337800025939941
2020-07-13,876.5,5.326900005340576
2020-07-14,882.25,5.401500225067139
2020-07-15,886.25,5.366799831390381
2020-07-16,893.5,5.366948127746582
2020-07-17,898.0,5.330699920654297
2020-07-20,903.0,5.385300159454346
2020-07-21,896.5,5.327700138092041
2020-07-22,899.25,5.1697998046875
2020-07-23,906.25,5.118100166320801
2020-07-24,904.75,5.210599899291992
2020-07-27,906.5,5.229100227355957
2020-07-28,896.75,5.141421794891357
2020-07-29,891.5,5.152299880981445
2020-07-30,891.75,5.168799877166748
2020-07-31,897.5,5.153900146484375
2020-08-03,897.5,5.221199989318848
2020-08-04,883.75,5.318699836730957
2020-08-05,882.0,5.290200233459473
2020-08-06,880.75,5.290900230407715
2020-08-07,870.25,5.331299781799316
2020-08-10,876.5,5.43720006942749
2020-08-11,878.0,5.480500221252441
2020-08-12,890.5,5.38040018081665
2020-08-13,907.25,5.434999942779541
2020-08-14,903.5,5.367000102996826
2020-08-17,912.5,5.42080020904541
2020-08-18,912.0,5.508299827575684
2020-08-19,912.5,5.465400218963623
2020-08-20,903.0,5.556399822235107
2020-08-21,900.75,5.5559000968933105
2020-08-24,899.75,5.618599891662598
2020-08-25,913.75,5.610599994659424
2020-08-26,919.5,5.507400035858154
2020-08-27,937.25,5.6072001457214355
2020-08-28,950.5,5.568699836730957
2020-08-31,951.25,5.389999866485596
2020-09-01,955.0,5.490900039672852
2020-09-02,962.5,5.397299766540527
2020-09-03,968.75,5.338699817657471
2020-09-04,969.5,5.289899826049805
2020-09-08,973.0,5.298299789428711
2020-09-09,979.75,5.360599994659424
2020-09-10,985.0,5.308499813079834
2020-09-11,1005.5,5.320499897003174
2020-09-14,1019.25,5.316199779510498
2020-09-15,991.5,5.2683000564575195
2020-09-16,1011.25,5.2743000984191895
2020-09-17,1028.5,5.236000061035156
2020-09-18,1043.5,5.237800121307373
2020-09-21,1022.5,5.389800071716309
2020-09-22,1019.75,5.412600040435791
2020-09-23,1014.5,5.469900131225586
2020-09-24,1000.0,5.592400074005127
2020-09-25,1002.5,5.508399963378906
2020-09-28,996.25,5.561100006103516
2020-09-29,993.0,5.660200119018555
2020-09-30,1023.5,5.630499839782715
2020-10-01,1023.5,5.608399868011475
2020-10-02,1020.75,5.642000198364258
2020-10-05,1021.5,5.681600093841553
2020-10-06,1044.0,5.573400020599365
2020-10-07,1051.0,5.593800067901611
2020-10-08,1050.0,5.611299991607666
2020-10-09,1065.5,5.598599910736084
2020-10-12,1033.75,5.5289998054504395
2020-10-13,1044.0,5.529699802398682
2020-10-14,1056.25,5.56850004196167
2020-10-15,1062.25,5.5904998779296875
2020-10-16,1050.0,5.611199855804443
2020-10-19,1054.25,5.644800186157227
2020-10-20,1064.0,5.605599880218506
2020-10-21,1072.0,5.6041998863220215
2020-10-22,1073.75,5.607800006866455
2020-10-23,1083.75,5.591300010681152
2020-10-26,1087.75,5.616199970245361
2020-10-27,1082.25,5.622700214385986
2020-10-28,1057.25,5.7052001953125
2020-10-29,1051.75,5.744900226593018
2020-10-30,1056.5,5.7778000831604
2020-11-02,1050.75,5.741399765014648
2020-11-03,1059.0,5.741099834442139
2020-11-04,1079.0,5.754899978637695
2020-11-05,1101.75,5.663000106811523
2020-11-06,1098.5,5.523399829864502
2020-11-09,1105.0,5.36269998550415
2020-11-10,1138.25,5.384699821472168
2020-11-11,1143.25,5.413899898529053
2020-11-12,1137.0,5.389999866485596
2020-11-13,1141.5,5.456699848175049
2020-11-16,1153.5,5.456999778747559
2020-11-17,1169.75,5.414899826049805
2020-11-18,1175.75,5.327199935913086
2020-11-19,1177.5,5.361700057983398
2020-11-20,1181.0,5.304500102996826
2020-11-23,1191.5,5.3780999183654785
2020-11-24,1191.25,5.4405999183654785
2020-11-25,1184.0,5.372600078582764
2020-11-27,1191.75,5.335299968719482
2020-11-30,1168.5,5.34250020980835
2020-12-01,1162.0,5.331099987030029
2020-12-02,1153.0,5.204899787902832
2020-12-03,1168.25,5.216300010681152
2020-12-04,1163.0,5.151000022888184
2020-12-07,1158.5,5.154399871826172
2020-12-08,1145.75,5.098299980163574
2020-12-09,1158.5,5.119699954986572
2020-12-10,1152.75,5.1697001457214355
2020-12-11,1160.5,5.024199962615967
2020-12-14,1169.5,5.064199924468994
2020-12-15,1184.25,5.117700099945068
2020-12-16,1183.75,5.078884124755859
2020-12-17,1201.25,5.083199977874756
2020-12-18,1220.0,5.0569000244140625
2020-12-21,1243.25,5.100599765777588
2020-12-22,1247.25,5.118937969207764
2020-12-23,1258.75,5.1566548347473145
2020-12-24,1263.5,5.2153000831604
2020-12-28,1255.25,5.2153000831604
2020-12-29,1295.5,5.2459001541137695
2020-12-30,1303.75,5.208600044250488
2020-12-31,1315.25,5.190838813781738
2021-01-04,1316.5,5.19189977645874
2021-01-05,1350.0,5.295300006866455
2021-01-06,1365.25,5.28410005569458
2021-01-07,1360.5,5.312900066375732
2021-01-08,1375.75,5.40880012512207
2021-01-11,1374.5,5.4121880531311035
2021-01-12,1422.0,5.48769998550415
2021-01-13,1411.0,5.321400165557861
2021-01-14,1436.5,5.297500133514404
2021-01-15,1416.75,5.195799827575684
2021-01-19,1385.75,5.2947998046875
2021-01-20,1369.5,5.3566999435424805
2021-01-21,1370.25,5.290500164031982
2021-01-22,1311.75,5.3495001792907715
2021-01-25,1343.5,5.4654998779296875
2021-01-26,1370.25,5.4654998779296875
2021-01-27,1374.75,5.353799819946289
2021-01-28,1353.25,5.412600040435791
2021-01-29,1370.0,5.437989234924316
2021-02-01,1365.25,5.4608001708984375
2021-02-02,1354.75,5.430500030517578
2021-02-03,1371.25,5.3668999671936035
2021-02-04,1372.5,5.3520002365112305
2021-02-05,1366.75,5.4257001876831055
